intento_id,usuario_id,evento_id,zona,cantidad
97206,u5394,5,Mesa VIP,2
97207,u884,2,Preferencial,2
97208,u17677,1,General,4
97209,u11994,1,Platinum,1
97210,u43435,4,Luneta,2
97211,u16084,3,General,2
97212,u9523,2,Sur,3
97213,u7621,2,Sur,1
97214,u15132,4,Luneta,3
97215,u1629,1,VIP,2
97216,u2022,4,Luneta,1
97217,u14487,4,Balcon,3
97218,u20089,5,Mesa VIP,2
97219,u39715,3,General,2
97220,u23020,3,VIP,2
97221,u26031,5,Mesa VIP,4
97222,u34740,3,VIP,4
97223,u36256,1,General,3
97224,u9550,5,General,4
97225,u18618,4,Balcon,1
97226,u9117,1,VIP,1
97227,u27794,1,Platinum,4
97228,u12534,2,Preferencial,2
97229,u21664,5,General,3
97230,u21660,3,General,3
97231,u24551,5,Mesa VIP,2
97232,u36962,1,VIP,2
97233,u5230,4,Luneta,1
97234,u401,1,Platinum,1
97235,u34531,1,VIP,3
97236,u16722,3,General,1
97237,u13508,1,VIP,2
97238,u29790,5,General,2
97239,u38818,1,General,2
97240,u2938,1,VIP,2
97241,u16753,3,General,1
97242,u40227,5,General,2
97243,u14817,2,Sur,3
97244,u7235,2,Sur,2
97245,u4833,3,VIP,3
97246,u1896,2,Sur,3
97247,u38298,5,Mesa VIP,3
97248,u8311,2,Preferencial,1
97249,u32010,1,Platinum,4
97250,u17378,1,Platinum,3
97251,u6923,2,Norte,3
97252,u49735,3,VIP,2
97253,u35859,4,Luneta,4
97254,u18217,4,Balcon,3
97255,u47902,4,Balcon,2
97256,u47905,1,General,3
97257,u7923,3,General,2
97258,u42769,2,Sur,2
97259,u29467,5,Mesa VIP,1
97260,u18896,4,Luneta,4
97261,u35053,3,General,4
97262,u10817,2,Norte,2
97263,u48574,2,Norte,4
97264,u246,3,VIP,4
97265,u1133,2,Preferencial,1
97266,u9759,3,VIP,4
97267,u6773,5,Mesa VIP,3
97268,u19889,2,Norte,2
97269,u29862,5,General,3
97270,u13721,5,General,1
97271,u22038,3,VIP,1
97272,u188,4,Luneta,2
97273,u1307,1,Platinum,3
97274,u47713,4,Balcon,4
97275,u31216,1,General,1
97276,u19536,3,VIP,2
97277,u10112,5,General,2
97278,u37589,4,Balcon,2
97279,u18924,5,Mesa VIP,4
97280,u38019,2,Preferencial,2
97281,u2844,5,Mesa VIP,2
97282,u40534,1,VIP,2
97283,u44285,3,VIP,1
97284,u26438,5,Mesa VIP,1
97285,u14854,5,General,3
97286,u27847,2,Sur,3
97287,u21403,1,VIP,3
97288,u41050,4,Luneta,2
97289,u38980,2,Preferencial,1
97290,u7581,5,General,1
97291,u49677,3,General,1
97292,u41160,4,Balcon,2
97293,u49391,5,Mesa VIP,2
97294,u48096,1,General,4
97295,u30097,4,Luneta,1
97296,u26730,4,Luneta,2
97297,u47487,2,Preferencial,2
97298,u36067,1,Platinum,1
97299,u37409,1,General,3
97300,u12966,4,Balcon,4
97301,u9497,4,Luneta,4
97302,u30798,3,VIP,1
97303,u30351,2,Preferencial,2
97304,u18135,3,General,2
97305,u33224,4,Luneta,3
97306,u30150,2,Norte,1
97307,u13424,5,General,2
97308,u1608,2,Norte,2
97309,u34113,5,Mesa VIP,3
97310,u329,2,Sur,4
97311,u5189,2,Norte,3
97312,u19224,2,Norte,1
97313,u23843,1,General,4
97314,u28021,4,Balcon,4
97315,u36735,1,VIP,1
97316,u30510,4,Luneta,4
97317,u9166,4,Luneta,3
97318,u46115,1,General,1
97319,u43085,5,Mesa VIP,2
97320,u20696,3,VIP,2
97321,u42204,5,General,4
97322,u45550,2,Sur,1
97323,u6260,1,General,3
97324,u11762,3,VIP,1
97325,u12548,1,Platinum,1
97326,u5464,3,General,3
97327,u33030,2,Preferencial,4
97328,u18472,3,VIP,3
97329,u30344,3,VIP,4
97330,u35075,1,General,2
97331,u10827,4,Balcon,1
97332,u18720,4,Balcon,2
97333,u539,3,General,3
97334,u19776,3,VIP,3
97335,u22484,4,Luneta,2
97336,u28263,4,Balcon,4
97337,u5220,2,Norte,2
97338,u44732,4,Luneta,1
97339,u37952,3,General,2
97340,u37305,5,General,3
97341,u21956,4,Balcon,2
97342,u17826,3,General,4
97343,u46222,3,VIP,1
97344,u49335,2,Sur,2
97345,u31209,3,VIP,3
97346,u39499,5,General,3
97347,u48255,4,Luneta,2
97348,u44903,5,General,3
97349,u14573,1,VIP,1
97350,u31364,1,VIP,2
97351,u10064,2,Norte,1
97352,u13138,5,General,1
97353,u45884,5,Mesa VIP,3
97354,u47803,5,Mesa VIP,4
97355,u10783,4,Luneta,1
97356,u11586,4,Luneta,3
97357,u27036,3,General,2
97358,u26782,1,Platinum,3
97359,u2898,5,Mesa VIP,2
97360,u18752,1,General,1
97361,u9121,5,Mesa VIP,4
97362,u42561,3,General,1
97363,u16913,2,Preferencial,2
97364,u47064,1,VIP,1
97365,u31811,4,Luneta,1
97366,u3995,4,Balcon,3
97367,u3174,2,Preferencial,3
97368,u9024,4,Balcon,1
97369,u10225,5,Mesa VIP,4
97370,u21474,2,Sur,2
97371,u13484,5,General,3
97372,u43675,2,Norte,3
97373,u15057,3,General,1
97374,u35153,2,Preferencial,3
97375,u39752,1,Platinum,2
97376,u28180,5,General,4
97377,u47412,4,Balcon,3
97378,u49353,5,Mesa VIP,4
97379,u38058,3,VIP,1
97380,u37199,2,Preferencial,4
97381,u37029,1,General,1
97382,u23972,5,Mesa VIP,4
97383,u17050,5,General,3
97384,u35434,2,Sur,4
97385,u11896,2,Norte,1
97386,u12821,5,General,2
97387,u19814,4,Balcon,4
97388,u36426,1,General,3
97389,u27193,4,Balcon,1
97390,u33852,5,General,3
97391,u29258,5,General,1
97392,u17602,5,General,4
97393,u26010,3,VIP,4
97394,u14713,4,Balcon,4
97395,u40670,1,General,4
97396,u32208,1,Platinum,2
97397,u2639,4,Balcon,4
97398,u14642,5,Mesa VIP,2
97399,u11340,4,Luneta,1
97400,u1377,4,Luneta,2
97401,u11899,1,VIP,3
97402,u5406,1,Platinum,1
97403,u39925,2,Norte,1
97404,u30809,2,Sur,3
97405,u7470,5,General,4
97406,u22344,3,General,4
97407,u9971,3,General,3
97408,u15543,5,Mesa VIP,4
97409,u14019,4,Balcon,4
97410,u2964,5,General,2
97411,u17640,2,Sur,2
97412,u27447,4,Luneta,3
97413,u19141,2,Sur,2
97414,u41890,3,VIP,2
97415,u18493,5,General,3
97416,u21137,1,Platinum,1
97417,u8279,1,General,4
97418,u5082,5,General,3
97419,u2845,4,Balcon,4
97420,u31386,2,Sur,3
97421,u16126,1,General,2
97422,u6707,3,VIP,3
97423,u26925,3,VIP,2
97424,u25341,3,VIP,4
97425,u10515,4,Balcon,1
97426,u13983,2,Norte,2
97427,u49107,4,Luneta,3
97428,u10188,2,Preferencial,4
97429,u17863,3,General,2
97430,u30377,3,VIP,3
97431,u11401,5,Mesa VIP,4
97432,u5003,4,Balcon,2
97433,u8930,2,Sur,2
97434,u6540,3,VIP,4
97435,u37907,5,General,1
97436,u1360,1,VIP,1
97437,u14291,5,Mesa VIP,2
97438,u44363,4,Balcon,4
97439,u45927,2,Sur,2
97440,u42061,5,General,3
97441,u4543,4,Balcon,4
97442,u28102,1,General,3
97443,u2249,4,Luneta,3
97444,u49137,2,Norte,3
97445,u33055,2,Norte,4
97446,u39957,3,General,1
97447,u29249,5,Mesa VIP,2
97448,u46380,5,General,1
97449,u45055,5,Mesa VIP,2
97450,u27839,3,General,4
97451,u27031,4,Balcon,4
97452,u46356,3,VIP,1
97453,u37944,2,Preferencial,2
97454,u37650,5,Mesa VIP,3
97455,u34891,3,General,4
97456,u17591,1,General,1
97457,u30076,3,General,1
97458,u16449,1,VIP,3
97459,u48865,4,Luneta,3
97460,u40670,2,Norte,2
97461,u43543,3,General,4
97462,u12692,1,General,4
97463,u8537,4,Luneta,4
97464,u22951,3,General,2
97465,u43207,5,Mesa VIP,1
97466,u32750,1,Platinum,4
97467,u6876,3,General,4
97468,u26117,1,VIP,1
97469,u30135,5,General,4
97470,u26790,1,VIP,1
97471,u36511,2,Sur,2
97472,u4689,5,General,3
97473,u30399,3,General,2
97474,u31775,3,VIP,3
97475,u23110,3,VIP,4
97476,u33315,5,General,1
97477,u33503,4,Luneta,1
97478,u23347,5,Mesa VIP,2
97479,u45790,4,Luneta,1
97480,u112,5,General,4
97481,u218,2,Norte,1
97482,u46403,5,General,4
97483,u37420,2,Sur,4
97484,u14469,4,Luneta,1
97485,u44411,5,General,2
97486,u21652,3,VIP,3
97487,u15934,5,Mesa VIP,3
97488,u48421,4,Luneta,2
97489,u18766,4,Balcon,4
97490,u10488,2,Sur,1
97491,u23707,3,General,2
97492,u40545,1,General,4
97493,u28390,4,Balcon,4
97494,u21048,5,Mesa VIP,4
97495,u10148,5,General,1
97496,u26018,3,General,2
97497,u39107,2,Norte,1
97498,u3762,1,General,2
97499,u26157,3,VIP,4
97500,u44689,5,Mesa VIP,4
97501,u15600,4,Balcon,4
97502,u30625,4,Balcon,2
97503,u13679,2,Sur,1
97504,u11302,2,Norte,3
97505,u25235,4,Balcon,3
97506,u41175,5,General,3
97507,u10320,1,VIP,4
97508,u6091,5,Mesa VIP,1
97509,u21886,5,Mesa VIP,1
97510,u42122,1,Platinum,2
97511,u9478,3,VIP,1
97512,u3818,3,VIP,1
97513,u14430,4,Luneta,2
97514,u4090,4,Luneta,4
97515,u10131,2,Norte,3
97516,u13398,2,Sur,4
97517,u32992,5,General,3
97518,u32382,1,VIP,3
97519,u27108,2,Sur,2
97520,u9285,3,General,4
97521,u11940,1,Platinum,2
97522,u41621,2,Norte,4
97523,u4976,1,General,4
97524,u46887,1,General,2
97525,u15416,1,Platinum,3
97526,u17100,5,Mesa VIP,3
97527,u10330,2,Norte,2
97528,u8047,1,VIP,1
97529,u34687,1,Platinum,3
97530,u21187,5,Mesa VIP,3
97531,u46756,5,General,2
97532,u41374,4,Balcon,2
97533,u39490,1,General,4
97534,u36718,5,Mesa VIP,2
97535,u8719,1,General,4
97536,u24667,4,Luneta,2
97537,u30661,1,General,4
97538,u2628,5,Mesa VIP,2
97539,u16969,4,Luneta,2
97540,u36921,2,Sur,3
97541,u33058,2,Norte,1
97542,u28856,3,General,4
97543,u9296,5,General,1
97544,u17996,5,General,1
97545,u19926,4,Luneta,4
97546,u3824,1,Platinum,2
97547,u45612,4,Balcon,3
97548,u44857,2,Norte,1
97549,u17123,5,Mesa VIP,1
97550,u30248,4,Balcon,1
97551,u17342,1,Platinum,3
97552,u31536,1,Platinum,1
97553,u23189,4,Balcon,1
97554,u49149,1,General,2
97555,u34820,2,Preferencial,4
97556,u29659,2,Norte,2
97557,u22878,1,Platinum,4
97558,u10877,3,General,3
97559,u14189,2,Sur,2
97560,u20659,3,General,2
97561,u2752,4,Luneta,2
97562,u2430,2,Norte,1
97563,u7829,3,General,3
97564,u14226,1,Platinum,3
97565,u7082,1,Platinum,1
97566,u30041,5,Mesa VIP,3
97567,u23317,1,General,1
97568,u22791,5,Mesa VIP,4
97569,u38592,1,Platinum,3
97570,u18374,2,Norte,1
97571,u2744,1,VIP,3
97572,u7612,1,General,2
97573,u26607,4,Luneta,4
97574,u45013,2,Norte,4
97575,u31283,1,Platinum,4
97576,u18818,5,Mesa VIP,4
97577,u12065,4,Balcon,4
97578,u42024,2,Preferencial,1
97579,u33047,1,VIP,3
97580,u13757,5,Mesa VIP,4
97581,u40666,2,Norte,1
97582,u25244,5,General,4
97583,u43736,2,Sur,3
97584,u6766,5,General,4
97585,u33951,2,Norte,3
97586,u36741,5,General,1
97587,u31520,2,Sur,4
97588,u11941,4,Balcon,4
97589,u18328,4,Balcon,2
97590,u31675,1,Platinum,3
97591,u35375,2,Norte,3
97592,u25305,3,General,3
97593,u37943,5,Mesa VIP,4
97594,u16032,5,Mesa VIP,2
97595,u26623,1,General,2
97596,u40940,3,General,2
97597,u48546,1,VIP,2
97598,u26622,5,General,1
97599,u29631,5,Mesa VIP,1
97600,u36092,1,VIP,4
97601,u10855,2,Sur,3
97602,u36591,3,VIP,4
97603,u32221,1,VIP,2
97604,u2393,2,Norte,4
97605,u46024,1,Platinum,4
97606,u2831,2,Preferencial,3
97607,u38696,3,VIP,4
97608,u4565,4,Balcon,4
97609,u37933,1,VIP,4
97610,u16891,4,Luneta,3
97611,u1290,4,Balcon,3
97612,u20232,2,Norte,4
97613,u22214,1,VIP,2
97614,u40444,5,General,2
97615,u1880,5,General,2
97616,u479,2,Sur,2
97617,u664,4,Balcon,4
97618,u35306,5,Mesa VIP,1
97619,u4740,1,Platinum,4
97620,u26415,3,General,2
97621,u29534,2,Preferencial,2
97622,u12061,2,Sur,2
97623,u16092,3,General,2
97624,u13774,5,Mesa VIP,2
97625,u14184,1,Platinum,4
97626,u39860,5,General,1
97627,u38633,2,Preferencial,4
97628,u34468,1,Platinum,1
97629,u46358,3,VIP,4
97630,u42378,5,General,3
97631,u34017,4,Balcon,4
97632,u46389,1,Platinum,1
97633,u21566,5,Mesa VIP,1
97634,u48227,3,General,1
97635,u43386,3,VIP,4
97636,u8419,3,VIP,2
97637,u7021,1,General,2
97638,u17417,4,Balcon,2
97639,u13389,5,Mesa VIP,4
97640,u11130,3,VIP,3
97641,u47660,1,Platinum,1
97642,u45839,2,Norte,1
97643,u38148,1,Platinum,3
97644,u12728,5,General,3
97645,u21678,2,Preferencial,1
97646,u16509,5,General,1
97647,u7525,3,General,4
97648,u1617,2,Preferencial,4
97649,u38579,3,General,3
97650,u17431,1,General,2
97651,u25326,1,General,2
97652,u14302,4,Balcon,3
97653,u32062,5,Mesa VIP,3
97654,u18665,4,Luneta,4
97655,u30502,2,Sur,1
97656,u48666,4,Balcon,3
97657,u26131,2,Norte,1
97658,u10378,4,Balcon,4
97659,u42286,2,Sur,3
97660,u48288,4,Balcon,2
97661,u42868,2,Preferencial,4
97662,u5118,3,General,3
97663,u16295,3,General,1
97664,u33610,1,Platinum,3
97665,u8312,3,General,3
97666,u23692,1,VIP,4
97667,u24742,1,General,3
97668,u9421,3,VIP,1
97669,u12393,2,Norte,2
97670,u23691,5,General,1
97671,u18767,4,Balcon,4
97672,u29727,4,Balcon,4
97673,u43494,1,General,4
97674,u34574,5,Mesa VIP,2
97675,u36995,2,Preferencial,4
97676,u13865,2,Sur,1
97677,u8329,3,General,1
97678,u9200,4,Luneta,3
97679,u39532,2,Preferencial,1
97680,u9956,4,Balcon,1
97681,u1690,2,Sur,3
97682,u15094,2,Sur,1
97683,u15170,5,Mesa VIP,1
97684,u10911,4,Luneta,1
97685,u30057,5,General,3
97686,u42366,1,Platinum,1
97687,u2968,2,Preferencial,3
97688,u20188,3,General,2
97689,u10081,1,Platinum,4
97690,u41843,4,Balcon,1
97691,u46023,3,VIP,3
97692,u7047,5,General,3
97693,u21532,4,Luneta,1
97694,u36168,4,Balcon,2
97695,u46841,4,Balcon,1
97696,u21757,3,VIP,3
97697,u31487,5,General,2
97698,u12242,5,General,4
97699,u29969,1,General,4
97700,u15599,1,General,1
97701,u22947,1,VIP,3
97702,u8044,5,Mesa VIP,3
97703,u15018,4,Luneta,4
97704,u10293,2,Preferencial,2
97705,u10448,5,Mesa VIP,4
97706,u3311,2,Norte,3
97707,u48052,4,Balcon,1
97708,u14191,2,Sur,3
97709,u42940,4,Balcon,3
97710,u24275,2,Sur,4
97711,u1877,3,General,4
97712,u27623,5,Mesa VIP,2
97713,u48630,3,VIP,3
97714,u24503,1,General,3
97715,u42866,5,General,4
97716,u34469,2,Norte,4
97717,u10148,4,Luneta,1
97718,u11434,4,Luneta,3
97719,u38930,1,General,4
97720,u14683,1,VIP,1
97721,u11961,4,Balcon,4
97722,u4001,5,General,4
97723,u19571,2,Norte,4
97724,u35723,4,Luneta,1
97725,u42415,4,Luneta,2
97726,u18791,5,General,1
97727,u32539,2,Norte,1
97728,u39653,1,General,4
97729,u9997,1,VIP,1
97730,u13063,1,Platinum,4
97731,u41451,4,Luneta,4
97732,u29079,2,Preferencial,4
97733,u40343,1,VIP,2
97734,u11390,4,Balcon,2
97735,u5045,5,General,2
97736,u31119,1,General,1
97737,u13202,3,General,2
97738,u18260,3,VIP,2
97739,u39400,1,General,4
97740,u45459,3,General,4
97741,u47391,3,VIP,2
97742,u30527,4,Balcon,1
97743,u11706,1,Platinum,3
97744,u2288,5,Mesa VIP,3
97745,u23583,5,General,4
97746,u32497,3,General,1
97747,u4083,4,Balcon,2
97748,u19444,5,General,1
97749,u9933,3,VIP,4
97750,u25552,4,Luneta,3
97751,u48571,4,Balcon,4
97752,u1886,4,Luneta,1
97753,u36812,1,Platinum,2
97754,u36834,4,Balcon,4
97755,u47910,1,General,4
97756,u18354,1,General,1
97757,u43678,4,Balcon,2
97758,u16749,3,VIP,3
97759,u44994,2,Sur,3
97760,u33239,1,VIP,1
97761,u22353,4,Luneta,4
97762,u44367,4,Balcon,4
97763,u19510,5,General,2
97764,u47058,1,Platinum,2
97765,u23138,3,VIP,2
97766,u16384,1,VIP,4
97767,u40272,3,General,4
97768,u421,5,General,2
97769,u41566,5,General,2
97770,u43558,2,Sur,4
97771,u16643,4,Luneta,1
97772,u25944,3,General,4
97773,u19969,3,VIP,3
97774,u12092,2,Sur,3
97775,u21482,5,General,4
97776,u33164,3,General,4
97777,u24727,4,Luneta,3
97778,u7232,1,Platinum,4
97779,u31303,1,General,4
97780,u42075,4,Luneta,4
97781,u20063,4,Balcon,2
97782,u13199,1,VIP,1
97783,u43628,5,General,3
97784,u3511,3,VIP,3
97785,u42921,2,Norte,1
97786,u25513,4,Luneta,3
97787,u42511,4,Balcon,3
97788,u10621,1,Platinum,1
97789,u36759,1,General,4
97790,u4823,1,General,1
97791,u42693,5,General,1
97792,u28533,4,Luneta,2
97793,u31886,1,VIP,2
97794,u10569,1,General,4
97795,u28888,5,Mesa VIP,4
97796,u37040,5,Mesa VIP,1
97797,u5677,1,VIP,3
97798,u9236,4,Balcon,3
97799,u23630,3,General,2
97800,u30236,5,General,2
97801,u19908,2,Sur,2
97802,u31992,2,Norte,2
97803,u40993,4,Luneta,4
97804,u13757,2,Sur,4
97805,u40058,2,Norte,4
97806,u20887,1,General,2
97807,u49833,1,General,2
97808,u26974,3,General,3
97809,u8761,4,Balcon,3
97810,u10787,3,General,4
97811,u32575,3,VIP,2
97812,u17556,3,General,3
97813,u36582,4,Luneta,1
97814,u19272,4,Luneta,4
97815,u37018,3,General,1
97816,u33037,5,Mesa VIP,3
97817,u15357,2,Norte,1
97818,u44292,2,Preferencial,1
97819,u40561,5,Mesa VIP,2
97820,u18717,5,Mesa VIP,1
97821,u26178,1,VIP,4
97822,u18869,3,VIP,3
97823,u43894,3,General,3
97824,u3231,4,Luneta,2
97825,u42765,1,VIP,3
97826,u33360,2,Norte,2
97827,u9610,5,Mesa VIP,1
97828,u20912,4,Balcon,3
97829,u16764,5,General,2
97830,u31497,3,VIP,2
97831,u7411,1,VIP,4
97832,u18011,1,General,1
97833,u14188,3,General,2
97834,u39770,2,Norte,4
97835,u42655,5,Mesa VIP,1
97836,u1257,3,VIP,4
97837,u1382,3,General,1
97838,u1486,1,General,1
97839,u13778,1,General,3
97840,u6732,5,General,1
97841,u36784,5,Mesa VIP,1
97842,u33770,3,General,2
97843,u42321,4,Balcon,4
97844,u38587,2,Sur,3
97845,u2338,1,Platinum,2
97846,u36740,1,General,3
97847,u24685,3,General,3
97848,u40797,3,VIP,2
97849,u22041,4,Balcon,2
97850,u15169,2,Preferencial,2
97851,u22933,3,General,1
97852,u39150,2,Norte,2
97853,u41301,1,Platinum,1
97854,u30384,5,General,3
97855,u47085,3,General,4
97856,u47149,1,General,2
97857,u9563,2,Sur,2
97858,u9913,5,Mesa VIP,2
97859,u38272,2,Norte,2
97860,u44887,4,Luneta,2
97861,u12798,3,VIP,3
97862,u3223,2,Sur,4
97863,u12575,5,Mesa VIP,4
97864,u21411,5,Mesa VIP,4
97865,u48596,2,Preferencial,1
97866,u43554,3,General,4
97867,u12952,2,Preferencial,3
97868,u4894,5,General,2
97869,u28138,5,General,1
97870,u30235,3,General,3
97871,u844,1,General,1
97872,u47271,5,Mesa VIP,2
97873,u33869,5,Mesa VIP,1
97874,u15383,3,VIP,2
97875,u36687,4,Balcon,4
97876,u18448,3,VIP,2
97877,u13148,3,General,4
97878,u16803,1,General,3
97879,u26895,4,Balcon,4
97880,u48074,3,General,2
97881,u8889,1,Platinum,4
97882,u44953,5,General,2
97883,u2510,5,Mesa VIP,3
97884,u44831,3,VIP,3
97885,u24444,1,VIP,1
97886,u10757,4,Balcon,2
97887,u22008,2,Preferencial,1
97888,u23808,5,General,3
97889,u14149,3,General,3
97890,u21142,1,Platinum,1
97891,u24194,3,VIP,1
97892,u42830,5,Mesa VIP,1
97893,u22523,3,VIP,4
97894,u8096,2,Sur,2
97895,u3824,4,Balcon,2
97896,u1556,5,Mesa VIP,3
97897,u39593,4,Balcon,4
97898,u18396,5,Mesa VIP,3
97899,u41563,3,General,3
97900,u9678,4,Balcon,1
97901,u14211,4,Balcon,3
97902,u1453,5,Mesa VIP,4
97903,u20008,3,General,1
97904,u3649,3,VIP,2
97905,u49212,3,General,4
97906,u49991,4,Luneta,4
97907,u38043,5,Mesa VIP,1
97908,u32184,1,General,4
97909,u19376,4,Luneta,3
97910,u2122,3,General,4
97911,u2104,2,Sur,4
97912,u43961,5,Mesa VIP,1
97913,u22599,1,Platinum,2
97914,u6196,2,Preferencial,2
97915,u13218,3,General,2
97916,u37295,2,Preferencial,2
97917,u839,3,VIP,3
97918,u19838,3,General,3
97919,u722,3,VIP,4
97920,u13165,3,VIP,4
97921,u28668,2,Norte,4
97922,u1705,2,Preferencial,4
97923,u25699,5,Mesa VIP,4
97924,u36918,4,Luneta,1
97925,u14259,5,Mesa VIP,4
97926,u42912,3,General,3
97927,u35410,1,Platinum,1
97928,u10854,5,General,3
97929,u21816,4,Balcon,1
97930,u48928,4,Balcon,3
97931,u32827,1,VIP,2
97932,u15164,1,VIP,4
97933,u21952,5,General,1
97934,u13019,2,Preferencial,4
97935,u17474,3,VIP,4
97936,u14531,3,VIP,4
97937,u12184,2,Sur,4
97938,u37912,2,Preferencial,4
97939,u20876,5,Mesa VIP,3
97940,u41369,2,Sur,4
97941,u23077,2,Norte,1
97942,u775,2,Sur,1
97943,u29629,5,Mesa VIP,4
97944,u10099,4,Luneta,2
97945,u49947,2,Sur,3
97946,u23706,2,Preferencial,4
97947,u26056,3,General,3
97948,u39512,1,VIP,4
97949,u31101,5,Mesa VIP,1
97950,u12184,1,VIP,3
97951,u40640,1,General,3
97952,u20483,2,Preferencial,3
97953,u16717,2,Sur,1
97954,u26479,1,VIP,3
97955,u8858,3,VIP,3
97956,u41121,1,General,4
97957,u37100,3,General,2
97958,u35480,4,Luneta,1
97959,u12062,2,Norte,3
97960,u21125,5,Mesa VIP,3
97961,u26897,4,Balcon,3
97962,u19931,4,Balcon,4
97963,u32729,2,Sur,1
97964,u15052,2,Sur,4
97965,u16374,4,Balcon,3
97966,u2066,3,VIP,4
97967,u23025,5,Mesa VIP,4
97968,u10641,3,General,2
97969,u38384,3,General,3
97970,u24293,3,VIP,4
97971,u48427,2,Sur,1
97972,u3877,1,Platinum,4
97973,u26142,3,VIP,1
97974,u19116,5,General,3
97975,u30166,3,VIP,1
97976,u10316,3,General,2
97977,u7940,5,General,3
97978,u28175,5,Mesa VIP,3
97979,u40378,2,Sur,2
97980,u24196,3,VIP,2
97981,u22647,5,General,2
97982,u44612,5,General,2
97983,u18116,4,Balcon,4
97984,u23524,5,General,1
97985,u49257,1,Platinum,3
97986,u48459,2,Norte,2
97987,u17417,4,Luneta,3
97988,u13417,2,Norte,3
97989,u37324,2,Sur,2
97990,u23858,4,Balcon,4
97991,u6982,4,Balcon,3
97992,u34764,3,General,1
97993,u21437,1,General,2
97994,u46513,3,VIP,4
97995,u37751,1,Platinum,3
97996,u45776,4,Balcon,3
97997,u37145,3,VIP,1
97998,u17019,3,General,1
97999,u22439,2,Norte,3
98000,u21292,2,Sur,2
98001,u3230,3,VIP,3
98002,u39641,1,Platinum,4
98003,u10159,3,VIP,2
98004,u14078,5,Mesa VIP,2
98005,u32441,5,General,3
98006,u28455,5,Mesa VIP,4
98007,u43868,4,Luneta,4
98008,u9465,5,General,1
98009,u34718,1,VIP,1
98010,u9564,2,Sur,3
98011,u23942,1,General,4
98012,u41485,1,General,4
98013,u30217,3,VIP,2
98014,u16071,3,General,1
98015,u22973,4,Luneta,4
98016,u39290,3,General,1
98017,u29985,4,Balcon,2
98018,u25947,4,Luneta,4
98019,u705,1,VIP,4
98020,u44955,1,Platinum,1
98021,u36963,2,Preferencial,1
98022,u14197,4,Balcon,1
98023,u21984,1,VIP,4
98024,u42016,1,Platinum,1
98025,u10988,3,General,2
98026,u44024,1,General,1
98027,u6922,4,Balcon,1
98028,u8595,4,Balcon,2
98029,u25061,4,Balcon,1
98030,u22020,3,General,1
98031,u5872,2,Preferencial,3
98032,u17370,3,VIP,3
98033,u20124,1,Platinum,1
98034,u26801,5,General,3
98035,u13198,1,General,2
98036,u30848,2,Sur,1
98037,u29241,1,VIP,3
98038,u31492,5,Mesa VIP,3
98039,u9499,3,General,1
98040,u45284,2,Norte,2
98041,u9890,1,Platinum,1
98042,u33658,5,Mesa VIP,1
98043,u4759,1,VIP,4
98044,u8211,1,Platinum,2
98045,u29685,2,Sur,4
98046,u46815,2,Sur,2
98047,u3437,4,Luneta,3
98048,u9402,4,Balcon,3
98049,u13534,2,Preferencial,3
98050,u43763,5,General,4
98051,u27518,3,VIP,4
98052,u18010,2,Sur,4
98053,u6836,3,General,3
98054,u22475,3,General,4
98055,u9356,1,General,4
98056,u41731,2,Norte,1
98057,u28429,3,General,2
98058,u15583,1,VIP,1
98059,u17568,4,Luneta,2
98060,u37030,3,General,3
98061,u22131,1,VIP,1
98062,u44414,1,General,2
98063,u31530,4,Luneta,1
98064,u32900,5,Mesa VIP,4
98065,u40939,5,General,2
98066,u34526,4,Balcon,2
98067,u46527,5,General,2
98068,u19876,3,VIP,1
98069,u44014,3,General,4
98070,u23964,3,General,3
98071,u1673,1,VIP,3
98072,u22658,3,General,2
98073,u2996,3,General,2
98074,u40088,2,Norte,1
98075,u8142,5,General,3
98076,u28519,1,VIP,3
98077,u38046,3,VIP,4
98078,u45830,2,Preferencial,1
98079,u38531,1,Platinum,1
98080,u26833,3,General,1
98081,u10668,3,General,4
98082,u31260,1,VIP,1
98083,u10823,5,Mesa VIP,3
98084,u41940,5,Mesa VIP,3
98085,u3721,5,Mesa VIP,1
98086,u18088,3,VIP,1
98087,u38859,4,Luneta,2
98088,u23712,2,Norte,1
98089,u23180,4,Balcon,4
98090,u29538,4,Balcon,3
98091,u48445,5,Mesa VIP,1
98092,u43546,1,Platinum,2
98093,u28907,4,Balcon,4
98094,u18942,2,Norte,4
98095,u4036,1,VIP,2
98096,u27477,4,Balcon,2
98097,u4143,3,General,3
98098,u1535,4,Balcon,4
98099,u13080,5,Mesa VIP,1
98100,u2034,4,Luneta,2
98101,u19559,1,General,3
98102,u8854,5,General,3
98103,u40870,5,Mesa VIP,1
98104,u24841,2,Sur,1
98105,u15427,4,Luneta,4
98106,u48423,5,Mesa VIP,3
98107,u33462,5,General,1
98108,u20470,2,Preferencial,4
98109,u30462,5,General,2
98110,u40898,3,General,3
98111,u40397,3,General,3
98112,u45392,2,Preferencial,3
98113,u10645,2,Preferencial,4
98114,u18730,5,Mesa VIP,4
98115,u39793,5,General,3
98116,u38502,4,Luneta,3
98117,u27904,3,General,2
98118,u45198,5,General,3
98119,u46484,4,Luneta,1
98120,u6072,3,VIP,1
98121,u49381,1,Platinum,1
98122,u20286,3,General,3
98123,u16888,5,General,3
98124,u12716,4,Balcon,1
98125,u46376,3,VIP,3
